Date,Open,High,Low,Close,Adj Close,Volume
2016-12-28,5627.899902,5693.799805,5627.899902,5685.000000,5685.000000,0
2016-12-29,5685.000000,5699.100098,5659.000000,5699.100098,5699.100098,0
2016-12-30,5699.100098,5699.100098,5665.799805,5665.799805,5665.799805,0
2017-01-03,5667.399902,5736.899902,5667.399902,5733.200195,5733.200195,0
2017-01-04,5733.200195,5741.700195,5728.600098,5736.399902,5736.399902,0
2017-01-05,5736.399902,5759.500000,5736.399902,5753.299805,5753.299805,0
2017-01-06,5753.299805,5765.200195,5747.000000,5755.600098,5755.600098,0
2017-01-09,5755.600098,5827.500000,5754.600098,5807.399902,5807.399902,0
2017-01-10,5807.399902,5807.399902,5746.700195,5760.700195,5760.700195,0
2017-01-11,5760.700195,5791.600098,5760.700195,5771.500000,5771.500000,0
2017-01-12,5771.500000,5801.200195,5758.799805,5766.899902,5766.899902,0
2017-01-13,5766.899902,5770.100098,5710.000000,5721.100098,5721.100098,0
2017-01-16,5721.100098,5763.399902,5721.100098,5748.399902,5748.399902,0
2017-01-17,5748.399902,5748.399902,5695.200195,5699.399902,5699.399902,0
2017-01-18,5699.399902,5699.399902,5657.000000,5678.799805,5678.799805,0
2017-01-19,5678.799805,5720.899902,5676.399902,5692.200195,5692.200195,0
2017-01-20,5692.200195,5692.200195,5646.600098,5654.799805,5654.799805,0
2017-01-23,5654.799805,5686.899902,5604.299805,5611.000000,5611.000000,0
2017-01-24,5611.000000,5653.799805,5611.000000,5650.100098,5650.100098,0
2017-01-25,5650.100098,5690.500000,5650.100098,5671.500000,5671.500000,0
2017-01-27,5671.500000,5714.200195,5668.500000,5714.000000,5714.000000,0
2017-01-30,5714.000000,5714.000000,5643.500000,5661.500000,5661.500000,0
2017-01-31,5661.500000,5661.500000,5606.200195,5620.899902,5620.899902,0
2017-02-01,5620.899902,5653.500000,5611.399902,5653.200195,5653.200195,0
2017-02-02,5653.200195,5670.600098,5630.500000,5645.399902,5645.399902,0
2017-02-03,5645.299805,5662.799805,5617.200195,5621.600098,5621.600098,0
2017-02-06,5621.600098,5659.100098,5609.399902,5615.600098,5615.600098,0
2017-02-07,5615.600098,5621.899902,5582.700195,5621.899902,5621.899902,0
2017-02-08,5621.899902,5655.600098,5620.399902,5651.399902,5651.399902,0
2017-02-09,5651.399902,5671.399902,5635.000000,5664.600098,5664.600098,0
2017-02-10,5664.600098,5721.399902,5664.600098,5720.600098,5720.600098,0
2017-02-13,5720.600098,5764.100098,5720.600098,5760.700195,5760.700195,0
2017-02-14,5760.700195,5794.899902,5754.500000,5755.200195,5755.200195,0
2017-02-15,5755.200195,5817.299805,5755.200195,5809.100098,5809.100098,0
2017-02-16,5809.100098,5833.200195,5789.799805,5816.299805,5816.299805,0
2017-02-17,5816.299805,5819.899902,5799.600098,5805.799805,5805.799805,0
2017-02-20,5805.799805,5810.100098,5778.899902,5795.100098,5795.100098,0
2017-02-21,5795.100098,5795.100098,5774.100098,5791.000000,5791.000000,0
2017-02-22,5791.000000,5805.100098,5780.399902,5805.100098,5805.100098,0
2017-02-23,5805.100098,5805.100098,5764.299805,5784.700195,5784.700195,0
2017-02-24,5784.700195,5784.700195,5729.899902,5739.000000,5739.000000,0
2017-02-27,5739.000000,5743.500000,5710.100098,5724.200195,5724.200195,0
2017-02-28,5724.200195,5755.600098,5712.200195,5712.200195,5712.200195,0
2017-03-01,5712.200195,5712.200195,5675.000000,5704.799805,5704.799805,0
2017-03-02,5704.799805,5776.600098,5704.799805,5776.600098,5776.600098,0
2017-03-03,5776.600098,5776.600098,5712.399902,5729.600098,5729.600098,0
2017-03-06,5729.600098,5747.100098,5715.500000,5746.500000,5746.500000,0
2017-03-07,5746.500000,5774.799805,5719.600098,5761.399902,5761.399902,0
2017-03-08,5761.399902,5761.399902,5738.700195,5759.700195,5759.700195,0
2017-03-09,5759.700195,5760.700195,5729.000000,5741.200195,5741.200195,0
2017-03-10,5741.200195,5781.200195,5741.200195,5775.600098,5775.600098,0
2017-03-13,5775.600098,5775.600098,5744.700195,5757.299805,5757.299805,0
2017-03-14,5757.299805,5783.600098,5743.899902,5759.100098,5759.100098,0
2017-03-15,5759.100098,5774.399902,5727.700195,5774.000000,5774.000000,0
2017-03-16,5774.000000,5801.100098,5765.600098,5785.799805,5785.799805,0
2017-03-17,5785.799805,5815.000000,5777.899902,5799.600098,5799.600098,0
2017-03-20,5799.600098,5799.600098,5764.399902,5778.899902,5778.899902,0
2017-03-21,5778.899902,5779.299805,5760.200195,5774.600098,5774.600098,0
2017-03-22,5774.600098,5774.600098,5681.000000,5684.500000,5684.500000,0
2017-03-23,5684.500000,5708.000000,5684.500000,5708.000000,5708.000000,0
2017-03-24,5708.000000,5768.399902,5706.299805,5753.500000,5753.500000,0
2017-03-27,5753.500000,5753.500000,5698.100098,5746.700195,5746.700195,0
2017-03-28,5746.700195,5821.200195,5746.700195,5821.200195,5821.200195,0
2017-03-29,5821.200195,5876.399902,5821.200195,5873.500000,5873.500000,0
2017-03-30,5873.500000,5899.200195,5873.500000,5896.200195,5896.200195,0
2017-03-31,5896.200195,5901.500000,5864.899902,5864.899902,5864.899902,0
2017-04-03,5864.899902,5873.399902,5840.899902,5872.700195,5872.700195,0
2017-04-04,5872.700195,5874.000000,5849.200195,5856.600098,5856.600098,0
2017-04-05,5856.600098,5881.000000,5846.200195,5876.200195,5876.200195,0
2017-04-06,5876.200195,5876.200195,5833.000000,5856.299805,5856.299805,0
2017-04-07,5856.299805,5888.600098,5838.299805,5862.500000,5862.500000,0
2017-04-10,5862.500000,5912.899902,5862.500000,5912.899902,5912.899902,0
2017-04-11,5912.899902,5950.100098,5898.100098,5929.299805,5929.299805,0
2017-04-12,5929.299805,5944.200195,5913.600098,5934.000000,5934.000000,0
2017-04-13,5934.000000,5934.000000,5881.299805,5889.899902,5889.899902,0
2017-04-18,5889.899902,5889.899902,5820.399902,5836.700195,5836.700195,0
2017-04-19,5836.700195,5836.700195,5790.600098,5804.000000,5804.000000,0
2017-04-20,5804.000000,5826.100098,5801.200195,5821.399902,5821.399902,0
2017-04-21,5821.399902,5870.399902,5821.399902,5854.100098,5854.100098,0
2017-04-24,5854.100098,5894.700195,5853.799805,5871.799805,5871.799805,0
2017-04-26,5871.799805,5923.899902,5871.799805,5912.000000,5912.000000,0
2017-04-27,5912.000000,5924.200195,5906.399902,5921.500000,5921.500000,0
2017-04-28,5921.500000,5924.100098,5894.799805,5924.100098,5924.100098,0
2017-05-01,5924.100098,5956.500000,5916.700195,5956.399902,5956.399902,0
2017-05-02,5956.500000,5956.500000,5919.000000,5950.399902,5950.399902,0
2017-05-03,5950.399902,5950.399902,5882.200195,5892.299805,5892.299805,0
2017-05-04,5892.299805,5893.600098,5856.399902,5876.399902,5876.399902,0
2017-05-05,5876.399902,5885.799805,5827.200195,5836.600098,5836.600098,0
2017-05-08,5836.600098,5885.399902,5836.600098,5870.899902,5870.899902,0
2017-05-09,5870.899902,5870.899902,5830.500000,5839.899902,5839.899902,0
2017-05-10,5839.899902,5888.100098,5816.500000,5875.399902,5875.399902,0
2017-05-11,5875.399902,5922.500000,5873.399902,5878.299805,5878.299805,0
2017-05-12,5878.299805,5878.700195,5815.600098,5836.899902,5836.899902,0
2017-05-15,5836.899902,5847.000000,5805.899902,5838.399902,5838.399902,0
2017-05-16,5838.399902,5871.600098,5835.700195,5850.500000,5850.500000,0
2017-05-17,5850.500000,5850.500000,5784.500000,5786.000000,5786.000000,0
2017-05-18,5786.000000,5786.000000,5697.600098,5738.299805,5738.299805,0
2017-05-19,5738.299805,5740.500000,5707.399902,5727.399902,5727.399902,0
2017-05-22,5727.399902,5778.100098,5727.399902,5771.200195,5771.200195,0
2017-05-23,5771.200195,5795.700195,5753.100098,5760.200195,5760.200195,0
2017-05-24,5760.200195,5776.000000,5754.399902,5769.000000,5769.000000,0
2017-05-25,5769.000000,5790.500000,5749.299805,5789.600098,5789.600098,0
2017-05-26,5789.600098,5789.600098,5738.600098,5751.700195,5751.700195,0
2017-05-29,5751.200195,5758.200195,5707.100098,5707.100098,5707.100098,0
2017-05-30,5707.000000,5726.600098,5679.799805,5717.899902,5717.899902,0
2017-05-31,5717.899902,5740.100098,5708.500000,5724.600098,5724.600098,0
2017-06-01,5724.600098,5738.600098,5709.399902,5738.100098,5738.100098,0
2017-06-02,5738.100098,5793.700195,5738.100098,5788.100098,5788.100098,0
2017-06-05,5788.100098,5788.100098,5737.399902,5754.899902,5754.899902,0
2017-06-06,5754.899902,5754.899902,5667.500000,5667.500000,5667.500000,0
2017-06-07,5667.500000,5682.500000,5642.600098,5667.200195,5667.200195,0
2017-06-08,5667.200195,5679.100098,5629.799805,5676.600098,5676.600098,0
2017-06-09,5676.600098,5691.799805,5649.700195,5677.799805,5677.799805,0
2017-06-13,5677.799805,5772.799805,5677.799805,5772.799805,5772.799805,0
2017-06-14,5772.799805,5836.399902,5772.799805,5833.899902,5833.899902,0
2017-06-15,5833.899902,5833.899902,5752.200195,5763.200195,5763.200195,0
2017-06-16,5760.799805,5794.500000,5760.799805,5774.000000,5774.000000,0
2017-06-19,5774.000000,5806.399902,5769.399902,5805.200195,5805.200195,0
2017-06-20,5805.200195,5809.299805,5757.299805,5757.299805,5757.299805,0
2017-06-21,5757.299805,5757.299805,5665.299805,5665.700195,5665.700195,0
2017-06-22,5665.700195,5723.899902,5665.700195,5706.000000,5706.000000,0
2017-06-23,5706.000000,5723.299805,5692.899902,5715.899902,5715.899902,0
2017-06-26,5715.899902,5749.000000,5711.000000,5720.200195,5720.200195,0
2017-06-27,5720.200195,5721.100098,5685.200195,5714.200195,5714.200195,0
2017-06-28,5714.200195,5757.299805,5702.700195,5755.700195,5755.700195,0
2017-06-29,5755.700195,5819.700195,5755.700195,5818.100098,5818.100098,0
2017-06-30,5818.100098,5818.100098,5718.100098,5721.500000,5721.500000,0
2017-07-03,5721.500000,5729.600098,5682.899902,5684.500000,5684.500000,0
2017-07-04,5684.500000,5792.000000,5684.500000,5783.799805,5783.799805,0
2017-07-05,5783.799805,5790.399902,5755.200195,5763.299805,5763.299805,0
2017-07-06,5763.299805,5771.600098,5741.700195,5758.799805,5758.799805,0
2017-07-07,5758.799805,5758.799805,5676.000000,5703.600098,5703.600098,0
2017-07-10,5703.600098,5747.500000,5703.600098,5724.399902,5724.399902,0
2017-07-11,5724.399902,5744.500000,5700.700195,5728.899902,5728.899902,0
2017-07-12,5728.899902,5730.299805,5665.600098,5673.799805,5673.799805,0
2017-07-13,5673.799805,5742.700195,5673.799805,5736.799805,5736.799805,0
2017-07-14,5736.799805,5778.799805,5736.799805,5765.100098,5765.100098,0
2017-07-17,5765.100098,5773.700195,5735.500000,5755.500000,5755.500000,0
2017-07-18,5755.500000,5761.600098,5678.700195,5687.399902,5687.399902,0
2017-07-19,5687.399902,5743.799805,5687.399902,5732.100098,5732.100098,0
2017-07-20,5732.100098,5770.799805,5732.100098,5761.500000,5761.500000,0
2017-07-21,5761.500000,5761.500000,5709.500000,5722.799805,5722.799805,0
2017-07-24,5722.799805,5722.799805,5653.299805,5688.100098,5688.100098,0
2017-07-25,5688.100098,5742.799805,5688.100098,5726.600098,5726.600098,0
2017-07-26,5726.600098,5787.600098,5726.600098,5776.600098,5776.600098,0
2017-07-27,5776.600098,5799.600098,5776.600098,5785.000000,5785.000000,0
2017-07-28,5785.000000,5785.000000,5692.799805,5702.799805,5702.799805,0
2017-07-31,5702.799805,5745.200195,5701.799805,5720.600098,5720.600098,0
2017-08-01,5720.600098,5774.500000,5720.600098,5772.399902,5772.399902,0
2017-08-02,5772.399902,5779.600098,5738.100098,5744.200195,5744.200195,0
2017-08-03,5744.200195,5744.600098,5706.200195,5735.100098,5735.100098,0
2017-08-04,5735.100098,5738.600098,5709.299805,5720.600098,5720.600098,0
2017-08-07,5720.600098,5781.600098,5720.600098,5773.600098,5773.600098,0
2017-08-08,5773.600098,5792.000000,5722.100098,5743.799805,5743.799805,0
2017-08-09,5743.799805,5777.200195,5742.799805,5765.700195,5765.700195,0
2017-08-10,5765.700195,5795.500000,5747.000000,5760.899902,5760.899902,0
2017-08-11,5760.899902,5760.899902,5674.000000,5693.100098,5693.100098,0
2017-08-14,5693.100098,5735.700195,5693.100098,5730.399902,5730.399902,0
2017-08-15,5730.399902,5777.200195,5730.399902,5757.500000,5757.500000,0
2017-08-16,5757.500000,5785.100098,5728.799805,5785.100098,5785.100098,0
2017-08-17,5785.100098,5806.299805,5765.799805,5779.200195,5779.200195,0
2017-08-18,5779.200195,5779.200195,5711.000000,5747.100098,5747.100098,0
2017-08-21,5747.100098,5747.100098,5699.000000,5725.899902,5725.899902,0
2017-08-22,5725.899902,5750.899902,5725.899902,5750.100098,5750.100098,0
2017-08-23,5750.100098,5781.399902,5723.500000,5737.200195,5737.200195,0
2017-08-24,5737.200195,5753.700195,5716.899902,5745.500000,5745.500000,0
2017-08-25,5745.500000,5750.500000,5721.299805,5743.899902,5743.899902,0
2017-08-28,5743.899902,5746.299805,5699.600098,5709.899902,5709.899902,0
2017-08-29,5709.700195,5709.700195,5645.799805,5669.000000,5669.000000,0
2017-08-30,5669.000000,5691.299805,5654.899902,5669.700195,5669.700195,0
2017-08-31,5669.700195,5714.500000,5669.700195,5714.500000,5714.500000,0
2017-09-01,5714.500000,5734.899902,5700.799805,5724.600098,5724.600098,0
2017-09-04,null,null,null,null,null,null
2017-09-05,5702.000000,5706.200195,5666.200195,5706.200195,5706.200195,0
2017-09-06,5706.200195,5706.200195,5662.700195,5689.700195,5689.700195,0
2017-09-07,5689.700195,5718.100098,5679.299805,5689.899902,5689.899902,0
2017-09-08,5689.899902,5694.200195,5661.399902,5672.600098,5672.600098,0
2017-09-11,5672.799805,5723.000000,5669.799805,5713.100098,5713.100098,0
2017-09-12,5713.100098,5764.600098,5713.100098,5746.399902,5746.399902,0
2017-09-13,5746.399902,5777.700195,5744.299805,5744.299805,5744.299805,0
2017-09-14,5744.299805,5749.000000,5726.299805,5738.700195,5738.700195,0
2017-09-15,5738.700195,5738.700195,5686.399902,5695.000000,5695.000000,0
2017-09-18,5695.000000,5731.500000,5695.000000,5720.600098,5720.600098,0
2017-09-19,5720.600098,5742.200195,5713.600098,5713.600098,5713.600098,0
2017-09-20,5713.600098,5713.600098,5680.500000,5709.100098,5709.100098,0
2017-09-21,5709.100098,5709.100098,5639.399902,5655.399902,5655.399902,0
2017-09-22,5655.399902,5688.200195,5655.399902,5682.100098,5682.100098,0
2017-09-25,5682.100098,5710.399902,5679.200195,5683.700195,5683.700195,0
2017-09-26,5683.700195,5698.500000,5666.600098,5671.000000,5671.000000,0
2017-09-27,5671.000000,5672.600098,5649.100098,5664.299805,5664.299805,0
2017-09-28,5664.299805,5685.899902,5664.299805,5670.399902,5670.399902,0
2017-09-29,5670.399902,5688.500000,5651.899902,5681.600098,5681.600098,0
2017-10-02,5681.600098,5751.000000,5681.600098,5729.299805,5729.299805,0
2017-10-03,5729.299805,5736.399902,5692.700195,5701.399902,5701.399902,0
2017-10-04,5701.399902,5702.799805,5651.100098,5652.100098,5652.100098,0
2017-10-05,5652.100098,5673.600098,5650.899902,5651.799805,5651.799805,0
2017-10-06,5651.799805,5710.700195,5651.799805,5710.700195,5710.700195,0
2017-10-09,5710.799805,5759.200195,5710.799805,5739.299805,5739.299805,0
2017-10-10,5739.299805,5750.299805,5720.399902,5738.100098,5738.100098,0
2017-10-11,5738.100098,5778.100098,5738.100098,5772.100098,5772.100098,0
2017-10-12,5772.100098,5794.500000,5763.700195,5794.500000,5794.500000,0
2017-10-13,5794.500000,5825.200195,5792.700195,5814.200195,5814.200195,0
2017-10-16,5814.200195,5856.299805,5814.200195,5846.799805,5846.799805,0
2017-10-17,5846.799805,5896.299805,5846.799805,5889.600098,5889.600098,0
2017-10-18,5889.600098,5906.100098,5886.700195,5890.500000,5890.500000,0
2017-10-19,5890.500000,5910.200195,5884.899902,5896.100098,5896.100098,0
2017-10-20,5896.100098,5924.899902,5868.600098,5907.000000,5907.000000,0
2017-10-23,5907.000000,5925.299805,5892.299805,5894.000000,5894.000000,0
2017-10-24,5894.000000,5908.799805,5885.399902,5897.600098,5897.600098,0
2017-10-25,5897.600098,5919.899902,5895.100098,5905.600098,5905.600098,0
2017-10-26,5905.600098,5916.299805,5884.600098,5916.299805,5916.299805,0
2017-10-27,5916.299805,5938.100098,5859.200195,5903.200195,5903.200195,0
2017-10-30,5903.600098,5927.700195,5903.600098,5919.100098,5919.100098,0
2017-10-31,5919.100098,5934.500000,5908.299805,5909.000000,5909.000000,0
2017-11-01,5909.000000,5952.399902,5909.000000,5937.799805,5937.799805,0
2017-11-02,5937.799805,5961.500000,5929.100098,5931.700195,5931.700195,0
2017-11-03,5931.700195,5968.200195,5931.700195,5959.899902,5959.899902,0
2017-11-06,5959.899902,5966.299805,5945.700195,5953.799805,5953.799805,0
2017-11-07,5953.799805,6017.399902,5953.799805,6014.299805,6014.299805,0
2017-11-08,6014.299805,6022.799805,5996.200195,6016.299805,6016.299805,0
2017-11-09,6016.299805,6052.100098,6016.299805,6049.399902,6049.399902,0
2017-11-10,6049.399902,6049.399902,6020.700195,6029.399902,6029.399902,0
2017-11-13,6029.399902,6029.399902,6010.700195,6021.799805,6021.799805,0
2017-11-14,6021.799805,6021.799805,5957.100098,5966.000000,5966.000000,0
2017-11-15,5968.700195,5968.700195,5934.200195,5934.200195,5934.200195,0
2017-11-16,5934.200195,5953.600098,5916.100098,5943.500000,5943.500000,0
2017-11-17,5943.500000,5978.700195,5943.500000,5957.299805,5957.299805,0
2017-11-20,5957.299805,5957.299805,5922.600098,5945.700195,5945.700195,0
2017-11-21,5945.700195,5969.100098,5945.200195,5963.500000,5963.500000,0
2017-11-22,5963.500000,5998.100098,5963.500000,5986.399902,5986.399902,0
2017-11-23,5986.299805,5986.299805,5958.100098,5960.600098,5960.600098,78246200
2017-11-24,5986.299805,5986.299805,5951.399902,5982.600098,5982.600098,0
2017-11-27,5982.600098,6009.000000,5978.100098,5988.799805,5988.799805,0
2017-11-28,5988.799805,6004.299805,5976.299805,5984.299805,5984.299805,0
2017-11-29,5984.299805,6031.399902,5984.299805,6011.100098,6011.100098,0
2017-11-30,6011.100098,6011.100098,5949.200195,5969.899902,5969.899902,0
2017-12-01,5969.899902,6011.399902,5969.899902,5989.799805,5989.799805,0
2017-12-04,5989.799805,6000.500000,5979.000000,5985.600098,5985.600098,0
2017-12-05,5985.600098,5985.600098,5948.700195,5971.700195,5971.700195,0
2017-12-06,5971.799805,5971.799805,5938.700195,5946.100098,5946.100098,0
2017-12-07,5945.700195,5987.200195,5944.299805,5977.700195,5977.700195,0
2017-12-08,5977.700195,6012.000000,5977.700195,5994.399902,5994.399902,0
2017-12-11,5994.399902,6015.000000,5990.000000,5998.299805,5998.299805,0
2017-12-12,5998.299805,6015.799805,5998.299805,6013.200195,6013.200195,0
2017-12-13,6013.200195,6027.200195,6003.100098,6021.799805,6021.799805,0
2017-12-14,6021.799805,6043.399902,6011.299805,6011.299805,6011.299805,0
2017-12-15,6011.299805,6011.299805,5989.799805,5997.000000,5997.000000,0
2017-12-18,5997.000000,6040.899902,5997.000000,6038.899902,6038.899902,0
2017-12-19,6038.899902,6080.600098,6038.899902,6071.799805,6071.799805,0
2017-12-20,6071.799805,6083.299805,6057.000000,6075.600098,6075.600098,0
2017-12-21,6075.600098,6082.000000,6054.799805,6060.399902,6060.399902,0
2017-12-22,6060.399902,6087.200195,6060.399902,6069.700195,6069.700195,0
2017-12-27,6069.700195,6092.799805,6069.000000,6069.899902,6069.899902,0
2017-12-28,6069.899902,6088.100098,6063.200195,6088.100098,6088.100098,0
2017-12-29,6088.100098,6091.600098,6051.600098,6065.100098,6065.100098,0
2018-01-02,6065.100098,6074.100098,6035.799805,6061.299805,6061.299805,0
2018-01-03,6061.299805,6082.299805,6060.799805,6070.399902,6070.399902,0
2018-01-04,6070.399902,6102.200195,6068.799805,6077.100098,6077.100098,0
2018-01-05,6077.100098,6124.799805,6077.100098,6122.299805,6122.299805,0
2018-01-08,6122.299805,6143.000000,6122.299805,6130.399902,6130.399902,0
2018-01-09,6130.399902,6149.600098,6130.399902,6135.799805,6135.799805,0
2018-01-10,6135.799805,6150.000000,6096.500000,6096.700195,6096.700195,0
2018-01-11,6096.700195,6097.100098,6053.899902,6067.600098,6067.600098,0
2018-01-12,6067.600098,6086.000000,6067.600098,6070.100098,6070.100098,0
2018-01-15,6070.100098,6103.600098,6070.100098,6077.100098,6077.100098,0
2018-01-16,6077.100098,6077.799805,6042.000000,6048.600098,6048.600098,0
2018-01-17,6048.600098,6048.600098,6012.899902,6015.799805,6015.799805,0
2018-01-18,6015.799805,6035.600098,6014.600098,6014.600098,6014.600098,0
2018-01-19,6014.600098,6028.700195,6002.200195,6005.799805,6005.799805,0
2018-01-22,6005.799805,6017.799805,5991.899902,5991.899902,5991.899902,0
2018-01-23,5991.899902,6041.000000,5991.899902,6037.000000,6037.000000,0
2018-01-24,6037.000000,6066.299805,6036.200195,6054.700195,6054.700195,0
2018-01-25,6054.700195,6056.000000,6029.100098,6050.000000,6050.000000,0
2018-01-29,6050.000000,6090.200195,6050.000000,6075.399902,6075.399902,0
2018-01-30,6075.399902,6075.399902,6016.500000,6022.799805,6022.799805,0
2018-01-31,6022.799805,6043.700195,5993.600098,6037.700195,6037.700195,0
2018-02-01,6037.700195,6093.600098,6037.700195,6090.100098,6090.100098,0
2018-02-02,6090.100098,6121.399902,6077.799805,6121.399902,6121.399902,0
2018-02-05,6121.399902,6121.399902,6013.200195,6026.200195,6026.200195,0
2018-02-06,6026.200195,6026.200195,5795.899902,5833.299805,5833.299805,0
2018-02-07,5833.299805,5938.600098,5833.299805,5876.799805,5876.799805,0
2018-02-08,5876.799805,5893.600098,5838.100098,5890.700195,5890.700195,0
2018-02-09,5890.700195,5890.700195,5786.799805,5838.000000,5838.000000,0
2018-02-12,5838.000000,5840.500000,5791.299805,5820.700195,5820.700195,0
2018-02-13,5820.700195,5860.200195,5814.899902,5855.899902,5855.899902,0
2018-02-14,5855.899902,5868.100098,5830.799805,5841.200195,5841.200195,0
2018-02-15,5841.200195,5913.100098,5841.200195,5909.000000,5909.000000,0
2018-02-16,5909.000000,5938.100098,5902.299805,5904.000000,5904.000000,0
2018-02-19,5904.399902,5949.600098,5890.200195,5941.600098,5941.600098,7891300
2018-02-20,5941.600098,5942.299805,5912.700195,5940.899902,5940.899902,0
2018-02-21,5940.899902,5955.200195,5920.200195,5943.700195,5943.700195,0
2018-02-22,5943.700195,5973.100098,5928.299805,5950.899902,5950.899902,0
2018-02-23,5950.899902,6003.399902,5950.899902,5999.799805,5999.799805,0
2018-02-26,5999.799805,6042.200195,5999.799805,6042.200195,6042.200195,0
2018-02-27,6042.200195,6083.000000,6042.200195,6056.899902,6056.899902,0
2018-02-28,6056.899902,6056.899902,6012.600098,6016.000000,6016.000000,0
2018-03-01,6016.000000,6016.000000,5957.500000,5973.299805,5973.299805,0
2018-03-02,5973.299805,5973.299805,5902.200195,5928.899902,5928.899902,0
2018-03-05,5895.000000,5960.200195,5895.000000,5959.500000,5959.500000,34463900
2018-03-06,5895.000000,5979.500000,5895.000000,5962.399902,5962.399902,0
2018-03-07,5962.399902,5962.399902,5895.299805,5902.000000,5902.000000,0
2018-03-08,5902.000000,5942.899902,5895.600098,5942.899902,5942.899902,0
2018-03-09,5942.899902,5978.399902,5942.100098,5963.200195,5963.200195,0
2018-03-12,5971.299805,6026.100098,5971.299805,5996.100098,5996.100098,0
2018-03-13,5996.100098,5996.100098,5949.600098,5974.700195,5974.700195,0
2018-03-14,5974.700195,5974.700195,5922.799805,5935.299805,5935.299805,0
2018-03-15,5935.299805,5935.299805,5906.100098,5920.799805,5920.799805,0
2018-03-16,5920.899902,5952.700195,5920.899902,5949.399902,5949.399902,0
2018-03-19,5949.399902,5982.500000,5933.500000,5959.399902,5959.399902,0
2018-03-20,5959.399902,5959.399902,5915.600098,5936.399902,5936.399902,0
2018-03-21,5936.399902,5963.000000,5934.700195,5950.299805,5950.299805,0
2018-03-22,5950.299805,5958.299805,5909.100098,5937.200195,5937.200195,0
2018-03-23,5937.200195,5937.200195,5808.100098,5820.700195,5820.700195,0
2018-03-26,5820.700195,5820.700195,5773.299805,5790.500000,5790.500000,0
2018-03-27,5790.500000,5837.500000,5790.500000,5832.299805,5832.299805,0
2018-03-28,5832.299805,5832.299805,5781.600098,5789.500000,5789.500000,0
2018-03-29,5789.500000,5804.299805,5752.700195,5759.399902,5759.399902,0
2018-04-03,5759.399902,5766.000000,5724.799805,5751.899902,5751.899902,0
2018-04-04,5751.899902,5764.299805,5728.799805,5761.399902,5761.399902,0
2018-04-05,5761.399902,5806.000000,5761.399902,5788.799805,5788.799805,0
2018-04-06,5788.799805,5799.200195,5761.899902,5788.700195,5788.700195,0
2018-04-09,5788.700195,5816.600098,5771.100098,5808.700195,5808.700195,0
2018-04-10,5808.700195,5857.799805,5785.700195,5857.000000,5857.000000,0
2018-04-11,5857.000000,5864.000000,5825.299805,5828.700195,5828.700195,0
2018-04-12,5828.700195,5837.899902,5801.500000,5815.500000,5815.500000,0
2018-04-13,5815.500000,5844.700195,5815.500000,5829.100098,5829.100098,0
2018-04-16,5829.100098,5867.600098,5829.100098,5841.299805,5841.299805,0
2018-04-17,5841.299805,5871.100098,5841.299805,5841.500000,5841.500000,0
2018-04-18,5841.500000,5864.799805,5841.500000,5861.399902,5861.399902,0
2018-04-19,5861.399902,5902.899902,5861.399902,5881.000000,5881.000000,0
2018-04-20,5881.000000,5887.000000,5862.700195,5868.799805,5868.799805,0
2018-04-23,5868.799805,5894.700195,5868.799805,5886.000000,5886.000000,0
2018-04-24,5886.000000,5928.799805,5879.600098,5921.600098,5921.600098,0
2018-04-26,5921.600098,5938.799805,5903.100098,5910.799805,5910.799805,0
2018-04-27,5910.799805,5953.600098,5910.799805,5953.600098,5953.600098,0
2018-04-30,5953.600098,5991.100098,5945.600098,5982.700195,5982.700195,0
2018-05-01,5982.700195,6022.100098,5978.500000,6015.200195,6015.200195,0
2018-05-02,6015.200195,6053.600098,6009.500000,6050.200195,6050.200195,0
2018-05-03,6050.200195,6109.700195,6050.200195,6098.299805,6098.299805,0
2018-05-04,6098.299805,6109.700195,6061.299805,6062.899902,6062.899902,0
2018-05-07,6063.200195,6110.200195,6063.200195,6084.500000,6084.500000,0
2018-05-08,6084.500000,6111.200195,6084.500000,6091.899902,6091.899902,0
2018-05-09,6091.899902,6111.500000,6083.299805,6108.000000,6108.000000,0
2018-05-10,6108.000000,6145.200195,6108.000000,6118.700195,6118.700195,0
2018-05-11,6118.700195,6140.899902,6116.200195,6116.200195,6116.200195,0
2018-05-14,6116.200195,6135.500000,6109.299805,6135.299805,6135.299805,0
2018-05-15,6135.299805,6146.799805,6097.799805,6097.799805,6097.799805,0
2018-05-16,6097.799805,6129.700195,6094.500000,6107.000000,6107.000000,0
2018-05-17,6107.000000,6120.200195,6077.600098,6094.299805,6094.299805,0
2018-05-18,6094.299805,6110.600098,6079.500000,6087.399902,6087.399902,0
2018-05-21,6087.399902,6094.899902,6070.299805,6084.500000,6084.500000,0
2018-05-22,6084.500000,6084.500000,6028.500000,6041.899902,6041.899902,0
2018-05-23,6041.899902,6056.600098,6026.100098,6032.500000,6032.500000,0
2018-05-24,6032.500000,6039.299805,6011.899902,6037.100098,6037.100098,0
2018-05-25,6037.100098,6038.899902,6016.600098,6032.799805,6032.799805,0
2018-05-28,6032.799805,6032.799805,5993.799805,6004.000000,6004.000000,0
2018-05-29,6004.000000,6025.200195,5995.600098,6013.600098,6013.600098,0
2018-05-30,6013.600098,6013.600098,5964.100098,5984.700195,5984.700195,0
